0 False 
1 True 
2 False 
3 False 
4 False 
5 False 
6 False 
9 False 
10 True 
16 False 
17 False 
20 False 
25 False 
29 False 
36 False 
37 False 
41 False 
42 False 
45 False 
49 True 
50 False 
58 False 
61 False 
65 False 
81 False 
85 False 
89 False 
97 True 
130 True 
145 False 
